expert classifier id,created_at,subject_id,response
"mschwamb","2016-07-25 05:42:27 UTC",1514579,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 17:57:20 UTC",1514579,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-19 05:07:59 UTC",1040204,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 00:54:12 UTC",1040204,"[None of the Above Features Are Present]"
"mschwamb","2016-08-09 07:47:37 UTC",1500944,"[None of the Above Features Are Present]"
"Portyankina","2016-10-05 17:37:06 UTC",1500944,"[None of the Above Features Are Present]"
"mschwamb","2016-07-25 05:40:27 UTC",1058424,"[None of the Above Features Are Present]"
"Portyankina","2016-08-18 20:03:59 UTC",1058424,"[None of the Above Features Are Present]"
"Portyankina","2016-08-09 20:59:59 UTC",1040201,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-28 21:05:00 UTC",1040201,"[None of the Above Features Are Present]"
"mschwamb","2016-08-22 08:02:29 UTC",1058433,"[Craters]"
"Portyankina","2016-09-27 22:57:47 UTC",1058433,"[Craters]"
"mschwamb","2016-08-05 07:20:38 UTC",488727,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 20:03:51 UTC",488727,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-04 10:17:00 UTC",484175,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:54:44 UTC",484175,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-08 07:24:07 UTC",483960,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:08:26 UTC",483960,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:23:25 UTC",1492636,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:06:03 UTC",1492636,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-28 21:08:55 UTC",1040180,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:37:38 UTC",1040180,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:15:18 UTC",1042988,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:26:21 UTC",1042988,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:20:45 UTC",487622,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:08:38 UTC",487622,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:41:22 UTC",1040059,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:08:09 UTC",1040059,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-11 01:09:08 UTC",487271,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:04:29 UTC",487271,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:55:13 UTC",1501157,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 22:57:29 UTC",1501157,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:51:37 UTC",1042215,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 08:03:55 UTC",1042215,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 18:33:05 UTC",487599,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 07:50:25 UTC",487599,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:22:59 UTC",484033,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:57:34 UTC",484033,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:44:26 UTC",1039956,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:59:36 UTC",1039956,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:55:18 UTC",487160,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:00:06 UTC",487160,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 08:04:17 UTC",1040339,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:18:54 UTC",1040339,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:44:50 UTC",1514573,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:02:00 UTC",1514573,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:09:17 UTC",1058252,"[None of the Above Features Are Present]"
"Portyankina","2016-08-10 17:04:12 UTC",1058252,"[None of the Above Features Are Present]"
"mschwamb","2016-08-09 07:50:23 UTC",487437,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:18:40 UTC",487437,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 00:53:56 UTC",1058430,"[Craters]"
"Portyankina","2016-10-31 16:51:50 UTC",1058430,"[None of the Above Features Are Present]"
"mschwamb","2016-06-27 03:12:15 UTC",1042191,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:54:16 UTC",1042191,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:03:59 UTC",1042296,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:52:05 UTC",1042296,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:10:46 UTC",1040021,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:27:30 UTC",1040021,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-28 21:04:52 UTC",1492703,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:07:57 UTC",1492703,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 09:12:41 UTC",487243,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 20:04:28 UTC",487243,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 08:03:39 UTC",483907,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 17:57:40 UTC",483907,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:52:20 UTC",488738,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 19:11:47 UTC",488738,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:00:43 UTC",1042258,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:29:49 UTC",1042258,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 09:13:21 UTC",487170,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 17:57:54 UTC",487170,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-11 01:10:41 UTC",1040073,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 19:47:57 UTC",1040073,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:41:23 UTC",1040057,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:33:55 UTC",1040057,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:54:12 UTC",1043489,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 08:04:22 UTC",1043489,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:06:01 UTC",1043488,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 19:11:14 UTC",1043488,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:49:58 UTC",487672,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:18:30 UTC",487672,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:32:23 UTC",487169,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:52:14 UTC",487169,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:56:33 UTC",1042833,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:08:34 UTC",1042833,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:08:04 UTC",483972,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 19:47:53 UTC",483972,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:09:42 UTC",1492694,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:05:20 UTC",1492694,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:41:30 UTC",1040178,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:06:09 UTC",1040178,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:08:14 UTC",1042159,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:28:59 UTC",1042159,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:19:14 UTC",1043051,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:12:23 UTC",1043051,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:37:47 UTC",1044329,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 20:57:57 UTC",1044329,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:39:11 UTC",488742,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:19:16 UTC",488742,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:05:48 UTC",1070921,"[None of the Above Features Are Present]"
"Portyankina","2016-09-30 16:05:32 UTC",1070921,"[Craters]"
"mschwamb","2016-08-16 08:59:50 UTC",483930,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:45:09 UTC",483930,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:37:31 UTC",1044316,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:14:09 UTC",1044316,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:11:15 UTC",483860,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:58:09 UTC",483860,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:49:25 UTC",1492665,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:00:06 UTC",1492665,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:16:57 UTC",1042128,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:08:22 UTC",1042128,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-22 07:19:08 UTC",1501137,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:01:27 UTC",1501137,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:40:57 UTC",487634,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:21:47 UTC",487634,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 09:12:38 UTC",1040072,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:45:16 UTC",1040072,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:16:46 UTC",1043483,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-19 05:08:18 UTC",1043483,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:48:52 UTC",1040181,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:37:04 UTC",1040181,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:36:05 UTC",488695,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:02:04 UTC",488695,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-20 09:57:21 UTC",1042965,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:18:23 UTC",1042965,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 09:13:14 UTC",487154,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:06:24 UTC",487154,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:20:29 UTC",1492677,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:05:08 UTC",1492677,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-20 09:58:23 UTC",483862,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:49:07 UTC",483862,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:09:09 UTC",487601,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:08:22 UTC",487601,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-20 09:57:02 UTC",1042817,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:05:42 UTC",1042817,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:41:32 UTC",1042251,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:08:41 UTC",1042251,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:32:13 UTC",487500,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:32:57 UTC",487500,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:48:42 UTC",487429,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:06:04 UTC",487429,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:09:58 UTC",483935,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:07:47 UTC",483935,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-11 01:10:47 UTC",1320454,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 22:59:08 UTC",1320454,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:58:13 UTC",487172,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 00:38:44 UTC",487172,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 00:54:02 UTC",1042222,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:52:55 UTC",1042222,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-04 10:16:00 UTC",1042125,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:01:38 UTC",1042125,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:53:11 UTC",1044282,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 16:58:10 UTC",1044282,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-08 07:24:22 UTC",1039970,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 20:04:24 UTC",1039970,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:52:59 UTC",1040800,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:00:10 UTC",1040800,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:05:15 UTC",1040016,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:35:14 UTC",1040016,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-01 06:32:14 UTC",1320426,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 20:58:09 UTC",1320426,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:03:54 UTC",488750,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-16 08:55:27 UTC",488750,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 00:47:54 UTC",1320489,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:50:49 UTC",1320489,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-04 10:18:15 UTC",1040360,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:43:31 UTC",1040360,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:50:19 UTC",1070701,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:01:13 UTC",1070701,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-28 21:07:57 UTC",1492686,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:02:15 UTC",1492686,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-19 05:08:02 UTC",1040074,"[None of the Above Features Are Present]"
"mschwamb","2016-09-01 00:40:20 UTC",1040074,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:39:56 UTC",487613,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:26:24 UTC",487613,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:08:17 UTC",488737,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:00:30 UTC",488737,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 07:53:52 UTC",484001,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:10:47 UTC",484001,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:52:30 UTC",1043477,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:00:33 UTC",1043477,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:25:39 UTC",1042840,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:06:22 UTC",1042840,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:11:22 UTC",487262,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:26:09 UTC",487262,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:52:35 UTC",1043472,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:54:14 UTC",1043472,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:54:00 UTC",487324,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:59:24 UTC",487324,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-16 08:57:54 UTC",1040533,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:52:34 UTC",1040533,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:09:13 UTC",1070693,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:04:51 UTC",1070693,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-04 10:14:35 UTC",1501135,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:05:25 UTC",1501135,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:07:05 UTC",1492653,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:53:32 UTC",1492653,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:57:12 UTC",1040841,"[Swiss Cheese Terrain,Channel Network]"
"Portyankina","2016-09-29 16:19:20 UTC",1040841,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:08:36 UTC",1319753,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:51:57 UTC",1319753,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:07:51 UTC",1042232,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:10:17 UTC",1042232,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:05:36 UTC",1044272,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:05:41 UTC",1044272,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:05:49 UTC",1040795,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:50:18 UTC",1040795,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:34:52 UTC",1492646,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:57:36 UTC",1492646,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-28 21:01:08 UTC",1043023,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:20:42 UTC",1043023,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:53:35 UTC",1042998,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 08:05:22 UTC",1042998,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:45:45 UTC",487674,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:08:13 UTC",487674,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:40:54 UTC",1040035,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:01:59 UTC",1040035,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:06:08 UTC",1042237,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 00:31:50 UTC",1042237,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:35:04 UTC",1042152,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:28:48 UTC",1042152,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:13:01 UTC",487637,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:39:24 UTC",487637,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:19:10 UTC",1043441,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:04:23 UTC",1043441,"[Swiss Cheese Terrain,Craters]"
"mschwamb","2016-07-25 05:42:16 UTC",1040078,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 20:58:46 UTC",1040078,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:08:41 UTC",1040028,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 19:47:21 UTC",1040028,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:40:23 UTC",1042188,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 22:58:46 UTC",1042188,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:07:08 UTC",487244,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:51:46 UTC",487244,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:50:03 UTC",487665,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:53:54 UTC",487665,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-16 08:57:49 UTC",1320467,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:05:39 UTC",1320467,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:07:29 UTC",1040356,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:52:29 UTC",1040356,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 09:12:55 UTC",484005,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:15:31 UTC",484005,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:05:49 UTC",487349,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:50:53 UTC",487349,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:35:08 UTC",483855,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:07:51 UTC",483855,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:57:27 UTC",1320381,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:04:11 UTC",1320381,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-17 22:03:02 UTC",483823,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 08:04:37 UTC",483823,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:20:10 UTC",1320525,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:01:50 UTC",1320525,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-01 06:39:01 UTC",1043435,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:57:49 UTC",1043435,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-16 08:59:10 UTC",1320393,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:08:04 UTC",1320393,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 08:17:23 UTC",487607,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:28:36 UTC",487607,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-29 09:13:41 UTC",1040442,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-09 20:59:30 UTC",1040442,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:11:03 UTC",487519,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:35:11 UTC",487519,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:42:31 UTC",1042264,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:19:21 UTC",1042264,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:52:01 UTC",1058511,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:00:41 UTC",1058511,"[Craters]"
"mschwamb","2016-08-09 07:56:02 UTC",1320518,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:11:48 UTC",1320518,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:00:54 UTC",1043514,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 19:55:17 UTC",1043514,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:40:20 UTC",1040185,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 16:45:52 UTC",1040185,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:10:08 UTC",484105,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:15:35 UTC",484105,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:47:17 UTC",484176,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:05:07 UTC",484176,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:41:47 UTC",487584,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:52:29 UTC",487584,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:10:39 UTC",1042206,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:02:19 UTC",1042206,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:10:32 UTC",483884,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:04:49 UTC",483884,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-05 07:19:23 UTC",483871,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:05:59 UTC",483871,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-03 06:29:51 UTC",484089,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:07:06 UTC",484089,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-28 21:09:55 UTC",1320386,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-05 17:36:11 UTC",1320386,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-09 07:48:11 UTC",1040338,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 19:45:09 UTC",1040338,"[Swiss Cheese Terrain]"
"mschwamb","2016-09-01 01:11:18 UTC",1042211,"[Swiss Cheese Terrain]"
"Portyankina","2016-10-31 16:49:55 UTC",1042211,"[Swiss Cheese Terrain]"
"mschwamb","2016-07-25 05:40:40 UTC",1320726,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:02:23 UTC",1320726,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-30 06:49:02 UTC",1491815,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 17:06:47 UTC",1491815,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:11:43 UTC",1040250,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:18:58 UTC",1040250,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 12:18:11 UTC",1040164,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-30 16:06:36 UTC",1040164,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-22 08:02:11 UTC",1042811,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:07:37 UTC",1042811,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:06:14 UTC",484095,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-29 16:18:45 UTC",484095,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-28 13:12:29 UTC",487662,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-27 23:02:52 UTC",487662,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-01 19:32:08 UTC",484144,"[Swiss Cheese Terrain]"
"Portyankina","2016-09-28 20:05:33 UTC",484144,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-03 16:54:06 UTC",1042173,"[Swiss Cheese Terrain]"
"mschwamb","2016-08-18 05:10:53 UTC",1042173,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:45:50 UTC",484025,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:10:42 UTC",484025,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-27 03:10:16 UTC",1043444,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-18 20:07:23 UTC",1043444,"[Swiss Cheese Terrain]"
"mschwamb","2016-06-29 05:42:06 UTC",1040444,"[Swiss Cheese Terrain]"
"Portyankina","2016-08-10 17:04:01 UTC",1040444,"[Swiss Cheese Terrain]"
