subject_id,spider score,swiss score, Parent CTX_image, center latitude, center longitude,CTX center x position,CTX center y position
486374,0.223,0.176,"D14_032518_0995_XN_80S281W",-81.60,80.88,2000,18300
486375,0.414,0.077,"D14_032518_0995_XN_80S281W",-81.55,80.74,2000,18900
486376,0.199,0.066,"D14_032518_0995_XN_80S281W",-81.49,80.60,2000,19500
486377,0.271,0.092,"D14_032518_0995_XN_80S281W",-81.43,80.46,2000,20100
486378,0.122,0.127,"D14_032518_0995_XN_80S281W",-81.38,80.33,2000,20700
486379,0.329,0.037,"D14_032518_0995_XN_80S281W",-81.32,80.20,2000,21300
486380,0.242,0.063,"D14_032518_0995_XN_80S281W",-81.26,80.06,2000,21900
486381,0.175,0.063,"D14_032518_0995_XN_80S281W",-81.20,79.93,2000,22500
486382,0.083,0.116,"D14_032518_0995_XN_80S281W",-81.15,79.80,2000,23100
486383,0.040,0.112,"D14_032518_0995_XN_80S281W",-81.09,79.68,2000,23700
486384,0.421,0.035,"D14_032518_0995_XN_80S281W",-81.03,79.55,2000,24300
486385,0.090,0.027,"D14_032518_0995_XN_80S281W",-80.97,79.43,2000,24900
486386,0.076,0.000,"D14_032518_0995_XN_80S281W",-80.91,79.31,2000,25500
486387,0.189,0.041,"D14_032518_0995_XN_80S281W",-80.86,79.19,2000,26100
486388,0.767,0.038,"D14_032518_0995_XN_80S281W",-80.80,79.07,2000,26700
486389,0.616,0.135,"D14_032518_0995_XN_80S281W",-80.74,78.95,2000,27300
486390,0.502,0.040,"D14_032518_0995_XN_80S281W",-80.68,78.83,2000,27900
486391,0.416,0.073,"D14_032518_0995_XN_80S281W",-80.63,78.72,2000,28500
486392,0.313,0.000,"D14_032518_0995_XN_80S281W",-80.57,78.60,2000,29100
486393,0.196,0.041,"D14_032518_0995_XN_80S281W",-80.51,78.49,2000,29700
486394,0.129,0.159,"D14_032518_0995_XN_80S281W",-80.45,78.38,2000,30300
486395,0.037,0.301,"D14_032518_0995_XN_80S281W",-80.39,78.27,2000,30900
486396,0.051,0.176,"D14_032518_0995_XN_80S281W",-80.34,78.16,2000,31500
486397,0.091,0.090,"D14_032518_0995_XN_80S281W",-80.28,78.05,2000,32100
486398,0.038,0.227,"D14_032518_0995_XN_80S281W",-80.22,77.95,2000,32700
486399,0.087,0.106,"D14_032518_0995_XN_80S281W",-80.16,77.84,2000,33300
486400,0.000,0.162,"D14_032518_0995_XN_80S281W",-80.10,77.74,2000,33900
486401,0.000,0.102,"D14_032518_0995_XN_80S281W",-80.04,77.63,2000,34500
486402,0.000,0.037,"D14_032518_0995_XN_80S281W",-79.99,77.53,2000,35100
486403,0.000,0.032,"D14_032518_0995_XN_80S281W",-79.93,77.43,2000,35700
486404,0.000,0.000,"D14_032518_0995_XN_80S281W",-79.87,77.33,2000,36300
486405,0.000,0.027,"D14_032518_0995_XN_80S281W",-79.81,77.23,2000,36900
486406,0.000,0.088,"D14_032518_0995_XN_80S281W",-79.75,77.14,2000,37500
486407,0.000,0.000,"D14_032518_0995_XN_80S281W",-79.69,77.04,2000,38100
486408,0.000,0.000,"D14_032518_0995_XN_80S281W",-79.64,76.95,2000,38700
486409,0.000,0.051,"D14_032518_0995_XN_80S281W",-79.58,76.85,2000,39300
486410,0.030,0.000,"D14_032518_0995_XN_80S281W",-79.52,76.76,2000,39900
486411,0.000,0.067,"D14_032518_0995_XN_80S281W",-79.46,76.67,2000,40500
486412,0.044,0.036,"D14_032518_0995_XN_80S281W",-79.40,76.57,2000,41100
486413,0.087,0.000,"D14_032518_0995_XN_80S281W",-79.34,76.48,2000,41700
486414,0.000,0.000,"D14_032518_0995_XN_80S281W",-79.28,76.39,2000,42300
486415,0.091,0.055,"D14_032518_0995_XN_80S281W",-79.23,76.31,2000,42900
486416,0.000,0.047,"D14_032518_0995_XN_80S281W",-79.17,76.22,2000,43500
486417,0.085,0.043,"D14_032518_0995_XN_80S281W",-79.11,76.13,2000,44100
486418,0.040,0.162,"D14_032518_0995_XN_80S281W",-79.05,76.05,2000,44700
486419,0.000,0.038,"D14_032518_0995_XN_80S281W",-78.99,75.96,2000,45300
486420,0.012,0.049,"D14_032518_0995_XN_80S281W",-78.93,75.88,2000,45900
486421,0.000,0.293,"D14_032518_0995_XN_80S281W",-78.87,75.79,2000,46500
486422,0.000,0.294,"D14_032518_0995_XN_80S281W",-78.82,75.71,2000,47100
486423,0.000,0.141,"D14_032518_0995_XN_80S281W",-78.76,75.63,2000,47700
486424,0.045,0.129,"D14_032518_0995_XN_80S281W",-78.70,75.55,2000,48300
486425,0.000,0.307,"D14_032518_0995_XN_80S281W",-78.64,75.47,2000,48900
486426,0.036,0.220,"D14_032518_0995_XN_80S281W",-78.58,75.39,2000,49500
486427,0.043,0.042,"D14_032518_0995_XN_80S281W",-78.52,75.31,2000,50100
486428,0.000,0.264,"D14_032518_0995_XN_80S281W",-78.46,75.23,2000,50700
486429,0.000,0.192,"D14_032518_0995_XN_80S281W",-78.40,75.15,2000,51300
486430,0.046,0.111,"D14_032518_0995_XN_80S281W",-78.34,75.08,2000,51900
486431,0.000,0.148,"D14_032518_0995_XN_80S281W",-78.29,75.00,2000,52500
486432,0.038,0.284,"D14_032518_0995_XN_80S281W",-78.23,74.93,2000,53100
486433,0.042,0.041,"D14_032518_0995_XN_80S281W",-78.17,74.85,2000,53700
486434,0.000,0.040,"D14_032518_0995_XN_80S281W",-78.11,74.78,2000,54300
486435,0.000,0.045,"D14_032518_0995_XN_80S281W",-78.05,74.71,2000,54900
486436,0.000,0.198,"D14_032518_0995_XN_80S281W",-77.99,74.63,2000,55500
486437,0.000,0.042,"D14_032518_0995_XN_80S281W",-77.93,74.56,2000,56100
486438,0.000,0.040,"D14_032518_0995_XN_80S281W",-77.87,74.49,2000,56700
486439,0.000,0.000,"D14_032518_0995_XN_80S281W",-77.81,74.42,2000,57300
486440,0.000,0.123,"D14_032518_0995_XN_80S281W",-77.75,74.35,2000,57900
486441,0.000,0.021,"D14_032518_0995_XN_80S281W",-77.70,74.28,2000,58500
486442,0.098,0.087,"D14_032518_0995_XN_80S281W",-83.27,86.67,2800,300
486443,0.000,0.088,"D14_032518_0995_XN_80S281W",-83.21,86.45,2800,900
486444,0.183,0.041,"D14_032518_0995_XN_80S281W",-83.16,86.23,2800,1500
486445,0.181,0.031,"D14_032518_0995_XN_80S281W",-83.10,86.02,2800,2100
486446,0.487,0.027,"D14_032518_0995_XN_80S281W",-83.05,85.81,2800,2700
486447,0.377,0.101,"D14_032518_0995_XN_80S281W",-82.99,85.60,2800,3300
486448,0.039,0.143,"D14_032518_0995_XN_80S281W",-82.94,85.40,2800,3900
486449,0.221,0.041,"D14_032518_0995_XN_80S281W",-82.88,85.19,2800,4500
486450,0.216,0.038,"D14_032518_0995_XN_80S281W",-82.82,85.00,2800,5100
486451,0.229,0.029,"D14_032518_0995_XN_80S281W",-82.77,84.80,2800,5700
486452,0.378,0.048,"D14_032518_0995_XN_80S281W",-82.71,84.61,2800,6300
486453,0.225,0.173,"D14_032518_0995_XN_80S281W",-82.66,84.42,2800,6900
486454,0.092,0.040,"D14_032518_0995_XN_80S281W",-82.60,84.24,2800,7500
486455,0.132,0.024,"D14_032518_0995_XN_80S281W",-82.55,84.05,2800,8100
486456,0.135,0.000,"D14_032518_0995_XN_80S281W",-82.49,83.87,2800,8700
486457,0.196,0.000,"D14_032518_0995_XN_80S281W",-82.43,83.69,2800,9300
486458,0.172,0.074,"D14_032518_0995_XN_80S281W",-82.38,83.52,2800,9900
486459,0.518,0.036,"D14_032518_0995_XN_80S281W",-82.32,83.35,2800,10500
486460,0.234,0.097,"D14_032518_0995_XN_80S281W",-82.26,83.18,2800,11100
486461,0.216,0.043,"D14_032518_0995_XN_80S281W",-82.21,83.01,2800,11700
486462,0.180,0.000,"D14_032518_0995_XN_80S281W",-82.15,82.84,2800,12300
486463,0.312,0.037,"D14_032518_0995_XN_80S281W",-82.09,82.68,2800,12900
486464,0.000,0.087,"D14_032518_0995_XN_80S281W",-82.04,82.52,2800,13500
486465,0.312,0.041,"D14_032518_0995_XN_80S281W",-81.98,82.36,2800,14100
486466,0.173,0.068,"D14_032518_0995_XN_80S281W",-81.92,82.20,2800,14700
486467,0.173,0.092,"D14_032518_0995_XN_80S281W",-81.87,82.05,2800,15300
486468,0.181,0.000,"D14_032518_0995_XN_80S281W",-81.81,81.89,2800,15900
486469,0.094,0.082,"D14_032518_0995_XN_80S281W",-81.75,81.74,2800,16500
486470,0.051,0.047,"D14_032518_0995_XN_80S281W",-81.70,81.60,2800,17100
486471,0.080,0.135,"D14_032518_0995_XN_80S281W",-81.64,81.45,2800,17700
486472,0.042,0.196,"D14_032518_0995_XN_80S281W",-81.58,81.30,2800,18300
486473,0.031,0.183,"D14_032518_0995_XN_80S281W",-81.53,81.16,2800,18900
486474,0.382,0.000,"D14_032518_0995_XN_80S281W",-81.47,81.02,2800,19500
486475,0.313,0.035,"D14_032518_0995_XN_80S281W",-81.41,80.88,2800,20100
486476,0.000,0.188,"D14_032518_0995_XN_80S281W",-81.35,80.74,2800,20700
486477,0.160,0.322,"D14_032518_0995_XN_80S281W",-81.30,80.61,2800,21300
486478,0.188,0.184,"D14_032518_0995_XN_80S281W",-81.24,80.47,2800,21900
486479,0.148,0.126,"D14_032518_0995_XN_80S281W",-81.18,80.34,2800,22500
486480,0.133,0.046,"D14_032518_0995_XN_80S281W",-81.12,80.21,2800,23100
486481,0.217,0.120,"D14_032518_0995_XN_80S281W",-81.07,80.08,2800,23700
486482,0.165,0.071,"D14_032518_0995_XN_80S281W",-81.01,79.95,2800,24300
486483,0.333,0.040,"D14_032518_0995_XN_80S281W",-80.95,79.83,2800,24900
486484,0.131,0.162,"D14_032518_0995_XN_80S281W",-80.89,79.70,2800,25500
486485,0.157,0.288,"D14_032518_0995_XN_80S281W",-80.84,79.58,2800,26100
486486,0.488,0.151,"D14_032518_0995_XN_80S281W",-80.78,79.46,2800,26700
486487,0.361,0.135,"D14_032518_0995_XN_80S281W",-80.72,79.34,2800,27300
486488,0.181,0.088,"D14_032518_0995_XN_80S281W",-80.66,79.22,2800,27900
486489,0.497,0.000,"D14_032518_0995_XN_80S281W",-80.61,79.10,2800,28500
486490,0.374,0.000,"D14_032518_0995_XN_80S281W",-80.55,78.98,2800,29100
486491,0.261,0.043,"D14_032518_0995_XN_80S281W",-80.49,78.87,2800,29700
486492,0.086,0.336,"D14_032518_0995_XN_80S281W",-80.43,78.76,2800,30300
486493,0.082,0.215,"D14_032518_0995_XN_80S281W",-80.37,78.65,2800,30900
486494,0.000,0.024,"D14_032518_0995_XN_80S281W",-80.32,78.53,2800,31500
486495,0.000,0.112,"D14_032518_0995_XN_80S281W",-80.26,78.43,2800,32100
486496,0.092,0.084,"D14_032518_0995_XN_80S281W",-80.20,78.32,2800,32700
486497,0.000,0.046,"D14_032518_0995_XN_80S281W",-80.14,78.21,2800,33300
486498,0.025,0.000,"D14_032518_0995_XN_80S281W",-80.08,78.10,2800,33900
486499,0.041,0.043,"D14_032518_0995_XN_80S281W",-80.02,78.00,2800,34500
486500,0.000,0.038,"D14_032518_0995_XN_80S281W",-79.97,77.90,2800,35100
486501,0.024,0.036,"D14_032518_0995_XN_80S281W",-79.91,77.79,2800,35700
486502,0.000,0.076,"D14_032518_0995_XN_80S281W",-79.85,77.69,2800,36300
486503,0.000,0.031,"D14_032518_0995_XN_80S281W",-79.79,77.59,2800,36900
486504,0.000,0.044,"D14_032518_0995_XN_80S281W",-79.73,77.49,2800,37500
486505,0.000,0.000,"D14_032518_0995_XN_80S281W",-79.68,77.40,2800,38100
486506,0.026,0.038,"D14_032518_0995_XN_80S281W",-79.62,77.30,2800,38700
486507,0.000,0.041,"D14_032518_0995_XN_80S281W",-79.56,77.20,2800,39300
486508,0.000,0.000,"D14_032518_0995_XN_80S281W",-79.50,77.11,2800,39900
486509,0.000,0.231,"D14_032518_0995_XN_80S281W",-79.44,77.01,2800,40500
486510,0.000,0.043,"D14_032518_0995_XN_80S281W",-79.38,76.92,2800,41100
486511,0.000,0.000,"D14_032518_0995_XN_80S281W",-79.33,76.83,2800,41700
486512,0.000,0.092,"D14_032518_0995_XN_80S281W",-79.27,76.74,2800,42300
486513,0.000,0.124,"D14_032518_0995_XN_80S281W",-79.21,76.65,2800,42900
486514,0.043,0.067,"D14_032518_0995_XN_80S281W",-79.15,76.56,2800,43500
486515,0.026,0.048,"D14_032518_0995_XN_80S281W",-79.09,76.47,2800,44100
486516,0.000,0.089,"D14_032518_0995_XN_80S281W",-79.03,76.38,2800,44700
486517,0.000,0.204,"D14_032518_0995_XN_80S281W",-78.97,76.29,2800,45300
486518,0.000,0.077,"D14_032518_0995_XN_80S281W",-78.92,76.21,2800,45900
486519,0.000,0.190,"D14_032518_0995_XN_80S281W",-78.86,76.12,2800,46500
486520,0.006,0.353,"D14_032518_0995_XN_80S281W",-78.80,76.04,2800,47100
486521,0.000,0.188,"D14_032518_0995_XN_80S281W",-78.74,75.96,2800,47700
486522,0.026,0.327,"D14_032518_0995_XN_80S281W",-78.68,75.87,2800,48300
486523,0.000,0.213,"D14_032518_0995_XN_80S281W",-78.62,75.79,2800,48900
486524,0.000,0.302,"D14_032518_0995_XN_80S281W",-78.56,75.71,2800,49500
486525,0.039,0.129,"D14_032518_0995_XN_80S281W",-78.50,75.63,2800,50100
486526,0.000,0.000,"D14_032518_0995_XN_80S281W",-78.45,75.55,2800,50700
486527,0.000,0.000,"D14_032518_0995_XN_80S281W",-78.39,75.47,2800,51300
486528,0.000,0.000,"D14_032518_0995_XN_80S281W",-78.33,75.39,2800,51900
486529,0.000,0.086,"D14_032518_0995_XN_80S281W",-78.27,75.32,2800,52500
486530,0.000,0.133,"D14_032518_0995_XN_80S281W",-78.21,75.24,2800,53100
486531,0.036,0.076,"D14_032518_0995_XN_80S281W",-78.15,75.17,2800,53700
486532,0.000,0.082,"D14_032518_0995_XN_80S281W",-78.09,75.09,2800,54300
486533,0.000,0.124,"D14_032518_0995_XN_80S281W",-78.03,75.02,2800,54900
486534,0.000,0.147,"D14_032518_0995_XN_80S281W",-77.97,74.94,2800,55500
486535,0.000,0.137,"D14_032518_0995_XN_80S281W",-77.92,74.87,2800,56100
486536,0.000,0.000,"D14_032518_0995_XN_80S281W",-77.86,74.80,2800,56700
486537,0.046,0.075,"D14_032518_0995_XN_80S281W",-77.80,74.72,2800,57300
486538,0.090,0.081,"D14_032518_0995_XN_80S281W",-77.74,74.65,2800,57900
486539,0.000,0.088,"D14_032518_0995_XN_80S281W",-77.68,74.58,2800,58500
1491899,0.432,0.043,"G14_023524_0999_XN_80S262W",-80.53,97.01,400,300
1491900,0.249,0.000,"G14_023524_0999_XN_80S262W",-80.47,96.93,400,900
1491901,0.102,0.000,"G14_023524_0999_XN_80S262W",-80.41,96.86,400,1500
1491902,0.148,0.000,"G14_023524_0999_XN_80S262W",-80.35,96.78,400,2100
1491903,0.136,0.039,"G14_023524_0999_XN_80S262W",-80.29,96.70,400,2700
1491904,0.596,0.038,"G14_023524_0999_XN_80S262W",-80.23,96.62,400,3300
1491905,0.796,0.038,"G14_023524_0999_XN_80S262W",-80.17,96.54,400,3900
1491906,0.098,0.047,"G14_023524_0999_XN_80S262W",-80.11,96.47,400,4500
1491907,0.137,0.040,"G14_023524_0999_XN_80S262W",-80.05,96.39,400,5100
1491908,0.555,0.088,"G14_023524_0999_XN_80S262W",-79.99,96.33,400,5700
1491909,0.000,0.136,"G14_023524_0999_XN_80S262W",-79.93,96.27,400,6300
1491910,0.376,0.000,"G14_023524_0999_XN_80S262W",-80.51,97.41,1200,300
1491911,0.371,0.000,"G14_023524_0999_XN_80S262W",-80.45,97.33,1200,900
1491912,0.048,0.000,"G14_023524_0999_XN_80S262W",-80.39,97.25,1200,1500
1491913,0.000,0.044,"G14_023524_0999_XN_80S262W",-80.33,97.17,1200,2100
1491914,0.198,0.038,"G14_023524_0999_XN_80S262W",-80.27,97.09,1200,2700
1491915,0.682,0.000,"G14_023524_0999_XN_80S262W",-80.22,97.01,1200,3300
1491916,0.090,0.226,"G14_023524_0999_XN_80S262W",-80.16,96.93,1200,3900
1491917,0.051,0.235,"G14_023524_0999_XN_80S262W",-80.10,96.86,1200,4500
1491918,0.000,0.090,"G14_023524_0999_XN_80S262W",-80.04,96.78,1200,5100
1491919,0.000,0.018,"G14_023524_0999_XN_80S262W",-79.98,96.71,1200,5700
1491920,0.048,0.042,"G14_023524_0999_XN_80S262W",-79.92,96.65,1200,6300
1491921,0.327,0.090,"G14_023524_0999_XN_80S262W",-80.50,97.81,2000,300
1491922,0.591,0.028,"G14_023524_0999_XN_80S262W",-80.44,97.73,2000,900
1491923,0.200,0.000,"G14_023524_0999_XN_80S262W",-80.38,97.65,2000,1500
1491924,0.228,0.000,"G14_023524_0999_XN_80S262W",-80.32,97.56,2000,2100
1491925,0.855,0.044,"G14_023524_0999_XN_80S262W",-80.26,97.48,2000,2700
1491926,0.099,0.051,"G14_023524_0999_XN_80S262W",-80.20,97.40,2000,3300
1491927,0.027,0.098,"G14_023524_0999_XN_80S262W",-80.14,97.33,2000,3900
1491928,0.163,0.170,"G14_023524_0999_XN_80S262W",-80.08,97.24,2000,4500
1491929,0.127,0.040,"G14_023524_0999_XN_80S262W",-80.02,97.17,2000,5100
1491930,0.155,0.095,"G14_023524_0999_XN_80S262W",-79.96,97.10,2000,5700
1491931,0.000,0.042,"G14_023524_0999_XN_80S262W",-79.90,97.03,2000,6300
1491932,0.029,0.054,"G14_023524_0999_XN_80S262W",-80.48,98.21,2800,300
1491933,0.674,0.030,"G14_023524_0999_XN_80S262W",-80.42,98.13,2800,900
1491934,0.384,0.025,"G14_023524_0999_XN_80S262W",-80.36,98.04,2800,1500
1491935,0.000,0.084,"G14_023524_0999_XN_80S262W",-80.30,97.96,2800,2100
1491936,0.015,0.095,"G14_023524_0999_XN_80S262W",-80.24,97.88,2800,2700
1491937,0.000,0.000,"G14_023524_0999_XN_80S262W",-80.19,97.79,2800,3300
1491938,0.000,0.090,"G14_023524_0999_XN_80S262W",-80.13,97.71,2800,3900
1491939,0.102,0.136,"G14_023524_0999_XN_80S262W",-80.07,97.63,2800,4500
1491940,0.286,0.106,"G14_023524_0999_XN_80S262W",-80.01,97.56,2800,5100
1491941,0.019,0.013,"G14_023524_0999_XN_80S262W",-79.95,97.49,2800,5700
1491942,0.046,0.187,"G14_023524_0999_XN_80S262W",-79.89,97.41,2800,6300
1491943,0.100,0.137,"G14_023524_0999_XN_80S262W",-80.46,98.62,3600,300
1491944,0.102,0.046,"G14_023524_0999_XN_80S262W",-80.41,98.52,3600,900
1491945,0.000,0.076,"G14_023524_0999_XN_80S262W",-80.35,98.44,3600,1500
1491946,0.047,0.038,"G14_023524_0999_XN_80S262W",-80.29,98.35,3600,2100
1491947,0.026,0.046,"G14_023524_0999_XN_80S262W",-80.23,98.26,3600,2700
1491948,0.069,0.040,"G14_023524_0999_XN_80S262W",-80.17,98.18,3600,3300
1491949,0.026,0.000,"G14_023524_0999_XN_80S262W",-80.11,98.10,3600,3900
1491950,0.026,0.000,"G14_023524_0999_XN_80S262W",-80.05,98.02,3600,4500
1491951,0.049,0.083,"G14_023524_0999_XN_80S262W",-79.99,97.95,3600,5100
1491952,0.000,0.048,"G14_023524_0999_XN_80S262W",-79.93,97.87,3600,5700
1491953,0.103,0.000,"G14_023524_0999_XN_80S262W",-79.87,97.79,3600,6300
1491954,0.140,0.049,"G14_023524_0999_XN_80S262W",-80.45,99.01,4400,300
1491955,0.027,0.286,"G14_023524_0999_XN_80S262W",-80.39,98.92,4400,900
1491956,0.000,0.060,"G14_023524_0999_XN_80S262W",-80.33,98.83,4400,1500
1491957,0.029,0.044,"G14_023524_0999_XN_80S262W",-80.27,98.74,4400,2100
1491958,0.000,0.000,"G14_023524_0999_XN_80S262W",-80.21,98.65,4400,2700
1491959,0.071,0.051,"G14_023524_0999_XN_80S262W",-80.15,98.57,4400,3300
1491960,0.050,0.000,"G14_023524_0999_XN_80S262W",-80.09,98.49,4400,3900
1491961,0.051,0.000,"G14_023524_0999_XN_80S262W",-80.04,98.40,4400,4500
1491962,0.000,0.050,"G14_023524_0999_XN_80S262W",-79.98,98.32,4400,5100
1491963,0.049,0.096,"G14_023524_0999_XN_80S262W",-79.92,98.24,4400,5700
1491964,0.028,0.203,"G14_023524_0999_XN_80S262W",-79.86,98.16,4400,6300
1070627,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.42,110.20,400,300
1070628,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.37,110.06,400,900
1070629,0.000,0.051,"D14_032517_1000_XN_80S249W",-80.31,109.93,400,1500
1070630,0.048,0.000,"D14_032517_1000_XN_80S249W",-80.25,109.80,400,2100
1070631,0.049,0.049,"D14_032517_1000_XN_80S249W",-80.20,109.67,400,2700
1070632,0.095,0.000,"D14_032517_1000_XN_80S249W",-80.14,109.54,400,3300
1070633,0.047,0.084,"D14_032517_1000_XN_80S249W",-80.08,109.41,400,3900
1070634,0.043,0.000,"D14_032517_1000_XN_80S249W",-80.03,109.28,400,4500
1070635,0.000,0.047,"D14_032517_1000_XN_80S249W",-79.97,109.15,400,5100
1070636,0.049,0.179,"D14_032517_1000_XN_80S249W",-79.91,109.03,400,5700
1070637,0.050,0.047,"D14_032517_1000_XN_80S249W",-79.86,108.91,400,6300
1070638,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.40,110.58,1200,300
1070639,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.34,110.44,1200,900
1070640,0.045,0.000,"D14_032517_1000_XN_80S249W",-80.28,110.31,1200,1500
1070641,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.23,110.17,1200,2100
1070642,0.049,0.000,"D14_032517_1000_XN_80S249W",-80.17,110.04,1200,2700
1070643,0.142,0.009,"D14_032517_1000_XN_80S249W",-80.12,109.91,1200,3300
1070644,0.039,0.048,"D14_032517_1000_XN_80S249W",-80.06,109.78,1200,3900
1070645,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.00,109.65,1200,4500
1070646,0.100,0.096,"D14_032517_1000_XN_80S249W",-79.94,109.52,1200,5100
1070647,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.89,109.40,1200,5700
1070648,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.83,109.28,1200,6300
1070649,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.37,110.97,2000,300
1070650,0.000,0.048,"D14_032517_1000_XN_80S249W",-80.31,110.83,2000,900
1070651,0.000,0.068,"D14_032517_1000_XN_80S249W",-80.26,110.69,2000,1500
1070652,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.20,110.55,2000,2100
1070653,0.097,0.000,"D14_032517_1000_XN_80S249W",-80.15,110.42,2000,2700
1070654,0.049,0.049,"D14_032517_1000_XN_80S249W",-80.09,110.29,2000,3300
1070655,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.03,110.16,2000,3900
1070656,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.97,110.03,2000,4500
1070657,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.92,109.91,2000,5100
1070658,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.86,109.78,2000,5700
1070659,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.80,109.65,2000,6300
1070660,0.095,0.052,"D14_032517_1000_XN_80S249W",-80.34,111.35,2800,300
1070661,0.194,0.000,"D14_032517_1000_XN_80S249W",-80.29,111.21,2800,900
1070662,0.045,0.000,"D14_032517_1000_XN_80S249W",-80.23,111.07,2800,1500
1070663,0.049,0.000,"D14_032517_1000_XN_80S249W",-80.17,110.94,2800,2100
1070664,0.243,0.000,"D14_032517_1000_XN_80S249W",-80.12,110.80,2800,2700
1070665,0.100,0.000,"D14_032517_1000_XN_80S249W",-80.06,110.67,2800,3300
1070666,0.000,0.000,"D14_032517_1000_XN_80S249W",-80.00,110.54,2800,3900
1070667,0.044,0.000,"D14_032517_1000_XN_80S249W",-79.95,110.41,2800,4500
1070668,0.050,0.000,"D14_032517_1000_XN_80S249W",-79.89,110.28,2800,5100
1070669,0.000,0.041,"D14_032517_1000_XN_80S249W",-79.84,110.15,2800,5700
1070670,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.78,110.02,2800,6300
1070671,0.000,0.051,"D14_032517_1000_XN_80S249W",-80.32,111.74,3600,300
1070672,0.047,0.082,"D14_032517_1000_XN_80S249W",-80.26,111.60,3600,900
1070673,0.149,0.000,"D14_032517_1000_XN_80S249W",-80.20,111.46,3600,1500
1070674,0.045,0.036,"D14_032517_1000_XN_80S249W",-80.15,111.32,3600,2100
1070675,0.293,0.035,"D14_032517_1000_XN_80S249W",-80.09,111.18,3600,2700
1070676,0.145,0.182,"D14_032517_1000_XN_80S249W",-80.03,111.04,3600,3300
1070677,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.98,110.92,3600,3900
1070678,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.92,110.78,3600,4500
1070679,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.87,110.65,3600,5100
1070680,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.81,110.52,3600,5700
1070681,0.047,0.000,"D14_032517_1000_XN_80S249W",-79.75,110.39,3600,6300
1070682,0.044,0.088,"D14_032517_1000_XN_80S249W",-80.29,112.13,4400,300
1070683,0.095,0.000,"D14_032517_1000_XN_80S249W",-80.23,111.98,4400,900
1070684,0.089,0.050,"D14_032517_1000_XN_80S249W",-80.17,111.84,4400,1500
1070685,0.097,0.000,"D14_032517_1000_XN_80S249W",-80.12,111.70,4400,2100
1070686,0.390,0.000,"D14_032517_1000_XN_80S249W",-80.06,111.56,4400,2700
1070687,0.149,0.000,"D14_032517_1000_XN_80S249W",-80.01,111.42,4400,3300
1070688,0.043,0.048,"D14_032517_1000_XN_80S249W",-79.95,111.28,4400,3900
1070689,0.090,0.091,"D14_032517_1000_XN_80S249W",-79.89,111.15,4400,4500
1070690,0.000,0.000,"D14_032517_1000_XN_80S249W",-79.84,111.02,4400,5100
1070691,0.049,0.000,"D14_032517_1000_XN_80S249W",-79.78,110.88,4400,5700
1070692,0.047,0.000,"D14_032517_1000_XN_80S249W",-79.73,110.75,4400,6300
1491965,0.398,0.041,"G14_023577_0999_XN_80S262W",-80.52,97.25,400,300
1491966,0.229,0.000,"G14_023577_0999_XN_80S262W",-80.46,97.13,400,900
1491967,0.144,0.000,"G14_023577_0999_XN_80S262W",-80.40,97.01,400,1500
1491968,0.050,0.051,"G14_023577_0999_XN_80S262W",-80.34,96.89,400,2100
1491969,0.253,0.035,"G14_023577_0999_XN_80S262W",-80.29,96.78,400,2700
1491970,0.639,0.038,"G14_023577_0999_XN_80S262W",-80.23,96.66,400,3300
1491971,0.692,0.000,"G14_023577_0999_XN_80S262W",-80.17,96.55,400,3900
1491972,0.157,0.046,"G14_023577_0999_XN_80S262W",-80.11,96.44,400,4500
1491973,0.050,0.036,"G14_023577_0999_XN_80S262W",-80.06,96.33,400,5100
1491974,0.480,0.097,"G14_023577_0999_XN_80S262W",-80.00,96.21,400,5700
1491975,0.043,0.045,"G14_023577_0999_XN_80S262W",-79.94,96.10,400,6300
1491976,0.400,0.000,"G14_023577_0999_XN_80S262W",-80.50,97.63,1200,300
